model_name,absent_binary_univariate_binary,chickenpox_dense_univariate_dense,coinbase_days_univariate_days,coinbase_economics_univariate_economics,delhi_climate_univariate_climate,electricity_energy_univariate_energy,employees_healthcare_univariate_healthcare,federalfuns_weeks_univariate_weeks,forestfires_continuous_univariate_continuous,german_quaterly_univariate_quaterly,germanhouses_sales_univariate_sales,inventories_months_univariate_months,invetories_manufacturing_univariate_manufacturing,madrid_transport_univariate_transport,occupancy_count_univariate_count,patient_sparse_univariate_sparse,pconsumption_years_univariate_years,retail_categorical_univariate_categorical,software_nonstationary_univariate_nonstationary,soil_nature_univariate_nature,swjobpostings_software_univariate_software,synthetic_additive2_univariate_additive2,synthetic_cyclic_univariate_cyclic,synthetic_multiplticative_univariate_multiplticative,synthetic_nonstationary_univariate_nonstationary,wtraffic_web_univariate_web
arima,241.2810731113967,471.37706759568806,12.252553549078804,12.252553549078804,147.58865908415217,115.66632245268652,44.51885910931619,72.81569450152539,115.5891419633746,164.0783324250653,164.0783324250653,240.9454001637628,240.9454001637628,179.11853868289984,0.0,0.0,59.90910433407915,5.729093706323232,100.2233489145298,6.482152385095455,100.2233489145298,53.39922038414166,302.8392709167451,0.0119765517369942,96.5966451405683,25.4281151806802
chronos,59.037031565718515,295.11976784376486,24.399757590381665,11.54186134711578,101.20370846618756,52.805810693867706,34.762607307652296,18.80149001083823,96.46736762258624,154.3804268780256,159.886252411261,97.30853433567982,99.07599499764162,374.0647527424037,0.2932663136118005,27.556816472953457,45.046662926633566,0.1041058732283227,36.73543914109394,4.16866592265279,40.56579078524809,4.549422588324643,414.20245357971936,0.2935935614871706,137.01639250932274,58.67106845697261
croston_classic,178.34206831072586,316.0465957925973,22.667193228634844,22.667193228634844,122.58483931540796,135.00268447738327,68.88389117655497,76.63816104964816,101.37955554443236,115.01815354233288,115.01815354233288,306.3118972671402,306.3118972671402,132.0779611568704,4.8811258209783885e-14,6.3948935259196945e-15,116.37822482794338,1.5987842625354443e-11,119.27426707384689,10.163526477322511,119.27426707384689,55.6080495775011,228.9985213120447,0.01172543107016,131.4378715231529,15.53071896902464
exponential_smoothing,308.0250373903311,481.9068271624218,9.646199383234954,9.646199383234954,99.93006223179128,104.61854851023078,53.693665984006934,65.27037643036756,106.051831551204,179.3798461908557,179.3798461908557,236.7795506623683,236.7795506623683,158.74910145531297,0.0,0.0,69.99306770061024,0.0,91.22618360797848,8.162449560095943,91.22618360797848,40.94468054082373,303.78835660623974,0.0169037996600462,96.21218609046277,26.827139979478694
lafn,86.04242231742317,251.50444895362315,66.40521046685993,66.40521046685993,159.50663605513267,36.6034704060484,33.163798613641795,35.86817462072065,112.41274635908094,232.0127683488028,232.0127683488028,117.27528150807788,117.27528150807788,301.5496505094873,104.28138827205994,0.000912003125715,21.670211502391613,11.437727129467094,13.251974457460244,3.181088753074805,13.251974457460244,96.38253669709924,139.55431699674804,0.0310966952245638,109.57783748591396,30.10166970191257
lagllama,110.78417145372448,162.6171688544235,108.57534004328078,124.83528452932448,286.76783392991575,94.22857476658396,100.4378965661856,106.19727856594096,104.06381445981457,104.15800385058942,97.91900484213822,130.83667733466064,149.25664107440696,240.4433433432432,166.0965659678518,97.17552156047516,212.32965198603657,109.60504479494097,115.6114112905869,124.48556249967102,228.3418637352452,150.45660854158308,167.82227837517226,43.96014888448184,228.5451433817269,98.39261089028848
lstm,10.210239103043447,233.532771308652,24.613569317449585,43.785898765399985,112.1031515894827,33.669758675346415,23.24711716658373,29.897892457395095,110.41965430990982,211.09341852457,252.89584096715143,114.42588987048374,108.63661573560238,189.57513410051095,9.797056944520108,1.208450514346326,57.929729117285994,0.120657146988196,83.21346495819395,14.128653874429098,109.85354139622028,43.8647781731947,203.1935802189821,20.387957626430055,209.21780409987608,7.100441109950167
moirai,119.93130510042414,178.6855613479482,8.056615959921686,7.652355847453076,206.7012604680124,7.791548636037995,10.42871555204302,21.340934500996937,165.18707382143188,261.9401606765817,253.33565074874977,116.09746133939343,107.69795143431236,181.78481029415988,9.532714159169878,1805993.070562209,2.492794884793521,13.063984916413984,10.49931249281593,0.4528941740565192,11.005537530526022,4.086629354617225,180.669750708085,10897.756562896971,126.03623053507812,6.0797928771394
moirai_moe,100.47313466541512,100.140725962065,100.17244000651536,100.15591104274252,99.98175941915052,99.75683218199777,99.8938637975415,99.9400820294731,99.67222423955668,100.33261301102544,100.35875851782492,100.12958791094134,100.14403871510136,99.85348881771152,100.2776458734481,95.44075014872406,218.99933421790556,99.49945604211436,99.7465073873705,100.3343610742081,99.79182179022264,100.68184119370072,100.1865862991355,152.64104577585354,100.54064984779602,100.27136819255706
moment,187.53932764231055,109.37368894304332,212.22892744729225,212.82053539246428,116.55582610183691,121.91054077353569,65.98605829831543,67.38452207450364,124.65998833901652,142.01297736661073,141.6826370602111,217.62954814940633,211.78177308990615,357.13452996879755,0.0002034947945436,0.0012721711872217,157.8643304451701,12.817086854173915,103.58504795184366,12.88986489599221,103.4307184970033,155.08891844074896,103.83845257027322,0.0116234643425169,108.25247321927873,96.94626806625
