model_name,task_name,avg_test_crps,avg_test_mae,avg_test_mape,avg_test_mase,avg_test_quantile_score,avg_test_rmse,avg_test_weighted_interval_score,best_params
theta,absent_binary_univariate_binary,NA,1.1942914932684374,394.07801702898183,2.8356128380263814,NA,1.3602267343702865,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,chickenpox_dense_univariate_dense,NA,1.2362695551968723,566.4216009741118,1.9569166057347394,NA,1.5102799983161257,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,coinbase_days_univariate_days,NA,1.4312656740706455,169.55092737540215,46.02083882829506,NA,1.4325332023764845,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,coinbase_economics_univariate_economics,NA,1.4312656740706455,169.55092737540215,46.02083882829506,NA,1.4325332023764845,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,delhi_climate_univariate_climate,NA,1.2811596407395038,651.5402135638138,2.929735439899817,NA,1.4098730978837104,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,electricity_energy_univariate_energy,NA,1.3289928845294867,154.72691218305562,23.334293086482162,NA,1.3369028718417166,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,employees_healthcare_univariate_healthcare,NA,0.9996707702540553,91.49204220345219,43.158731798290454,NA,1.0126432778710879,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,federalfuns_weeks_univariate_weeks,NA,2.9650399524590125,145.41012850491546,30.367694252038728,NA,3.027005612824501,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,forestfires_continuous_univariate_continuous,NA,0.7985847086728661,164.31110320627644,0.9058147502256718,NA,1.0843423226484064,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
theta,german_quaterly_univariate_quaterly,NA,1.2433814811274762,184.7388858657704,17.69998217553628,NA,1.415564170759869,NA,"[(('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False)), (('sp', 12), ('theta_method', 'correlation_optimal'), ('use_reduced_rank', False))]"
