time,value
0,0.015498333252245847
1,0.3416873147747683
2,0.5920860127476153
3,0.22571103803225195
4,0.5133691194297452
5,0.7517547149681019
6,1.126806473354625
7,0.881612732595772
8,1.3623764875493887
9,0.6200121246103601
10,1.0422859280768897
11,0.8417229104579205
12,0.7328391937073379
13,1.663129698345836
14,1.4379780608406592
15,0.8314197516349592
16,1.0454213501358753
17,1.0687215690964373
18,1.9435896529924261
19,1.0302970513139607
20,1.1603714789951554
21,1.5911719766531682
22,1.5693670133317905
23,2.2264989773022767
24,2.4217515963967404
25,2.6789156624781123
26,2.1586679722203357
27,1.524058292539992
28,2.545916932252387
29,1.3079180678344335
30,2.0754876231450545
31,1.4137414520599707
32,1.2041173510308403
33,1.083420317868214
34,1.057311668726263
35,0.8262863043260442
36,1.0546919039947702
37,1.0056849708151505
38,0.7523765215595398
39,0.958132007483794
40,1.9338662426508142
41,1.375812286453955
42,0.7243978296386541
43,0.8209039681073079
44,0.9838593884462722
45,0.40153089003467424
46,0.8417073569562041
47,0.4120237726339453
48,0.2455844273354562
49,0.10230826254800254
50,0.46211966893231443
51,0.23126489486461493
52,0.33200108961599584
53,0.12313167616578485
54,-0.18962234626620916
55,0.001543241478281554
56,-0.32286344050328103
57,-0.0005311663755986351
58,0.3125036891160052
59,-0.005020500128144478
60,-0.20365267106104618
61,-0.03441835817686212
62,-0.2318715539176635
63,-0.6357807236722767
64,-0.7238033706086118
65,-0.5482445488384734
66,-0.7918488366285711
67,-0.48077767840584534
68,0.1777859305375291
69,0.5143037357033627
70,-0.31571275200501214
71,-0.6419999072257084
72,-0.904239856507947
73,-0.6374153302492623
74,-0.6267611603675411
75,-0.8851274480772712
76,0.24839785166539596
77,-0.3101725638147822
78,-0.7516477450484291
79,-0.824132794528377
80,-0.8125424722029522
81,0.08057030592591707
82,-0.5703396715018514
83,0.16245747446037428
84,-0.7087690798318264
85,-0.16526757663882619
86,-0.6289561070900218
87,-0.6303514756749774
88,0.020666174259812986
89,-0.6019129104079822
