model_name,task_name,avg_test_crps,avg_test_mae,avg_test_mape,avg_test_mase,avg_test_quantile_score,avg_test_rmse,avg_test_weighted_interval_score,best_params
xgboost,absent_binary_univariate_binary,NA,0.9741846835784103,297.1724721320155,2.3130120334388997,NA,1.7243220252408953,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,chickenpox_dense_univariate_dense,NA,1.0152301584769705,342.99607474567625,1.6070287805881585,NA,1.2464786326961788,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,coinbase_days_univariate_days,NA,1.0864369318241884,130.40698266804958,34.93323415937696,NA,1.1892922862717261,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,coinbase_economics_univariate_economics,NA,1.0864369318241884,130.40698266804958,34.93323415937696,NA,1.1892922862717261,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,delhi_climate_univariate_climate,NA,0.6256280134512808,302.76016628075564,1.4306761662772536,NA,0.7987365155581808,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,electricity_energy_univariate_energy,NA,1.345035600994862,156.5330361222082,23.6159691227229,NA,1.3572945775675824,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,federalfuns_weeks_univariate_weeks,NA,1.5638182818673014,68.64358462416077,16.01649765633342,NA,1.8395365624841729,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,forestfires_continuous_univariate_continuous,NA,1.1685297232325265,186.92094298786031,1.3254341685807798,NA,1.4257433931286163,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,madrid_transport_univariate_transport,NA,2.57912879035661,373.91898489655483,3.7077472061852004,NA,2.894807812548702,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.01), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.001), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
xgboost,occupancy_count_univariate_count,NA,0.007630077259273282,1.7925259544796246,76300772.5927328,NA,0.009484699540830146,NA,"[(('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200)), (('learning_rate', 0.05), ('max_depth', 4), ('n_estimators', 200))]"
